AromaSense Herbal Analysis Data
Sample Name,jahe
Herbal Type,jahe
Export Date,2025-11-28T16:04:32.320302
Analysis Mode,Auto FSM
Total Data Points,7301
Final Duration,1825.00 s

Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
830.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
830.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
831.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
831.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
831.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
831.750,0.95,0.83,0.26,0.04,1.72,1.00,0.46
832.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
832.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
832.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
832.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
833.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
833.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
833.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
833.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
834.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
834.250,0.95,0.83,0.26,0.04,1.72,1.00,0.46
834.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
834.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
835.000,0.95,0.83,0.26,0.04,1.72,1.00,0.46
835.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
835.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
835.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
836.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
836.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
836.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
836.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
837.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
837.250,0.95,0.83,0.26,0.04,1.72,1.00,0.46
837.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
837.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
838.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
838.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
838.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
838.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
839.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
839.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
839.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
839.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
840.000,0.95,0.83,0.26,0.04,1.72,1.00,0.46
840.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
840.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
840.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
841.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
841.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
841.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
841.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
842.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
842.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
842.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
842.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
843.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
843.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
843.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
843.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
844.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
844.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
844.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
844.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
845.000,0.95,0.83,0.26,0.04,1.85,1.10,0.50
845.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
845.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
845.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
846.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
846.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
846.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
846.750,0.95,0.83,0.26,0.04,1.72,1.00,0.46
847.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
847.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
847.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
847.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
848.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
848.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
848.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
848.750,0.95,0.83,0.26,0.04,1.72,1.00,0.46
849.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
849.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
849.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
849.750,0.95,0.83,0.26,0.04,1.72,1.00,0.46
850.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
850.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
850.500,0.95,0.83,0.26,0.04,1.72,1.00,0.46
850.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
851.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
851.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
851.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
851.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
852.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
852.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
852.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
852.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
853.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
853.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
853.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
853.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
854.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
854.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
854.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
854.750,0.95,0.83,0.26,0.04,1.72,1.00,0.46
855.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
855.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
855.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
855.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
856.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
856.250,0.95,0.83,0.26,0.04,1.72,1.00,0.46
856.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
856.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
857.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
857.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
857.500,0.95,0.83,0.25,0.04,1.66,0.95,0.45
857.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
858.000,0.95,0.83,0.26,0.04,1.47,0.81,0.39
858.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
858.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
858.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
859.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
859.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
859.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
859.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
860.000,0.95,0.83,0.26,0.04,1.72,1.00,0.46
860.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
860.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
860.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
861.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
861.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
861.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
861.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
862.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
862.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
862.500,0.95,0.83,0.26,0.04,1.66,0.95,0.45
862.750,0.95,0.83,0.26,0.04,1.66,0.95,0.45
863.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
863.250,0.95,0.83,0.26,0.04,1.66,0.95,0.45
863.500,0.95,0.83,0.25,0.04,1.66,0.95,0.45
863.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
864.000,0.95,0.83,0.26,0.04,1.66,0.95,0.45
864.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
864.500,0.95,0.83,0.26,0.04,1.59,0.91,0.43
864.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
865.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
865.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
865.500,0.95,0.83,0.25,0.04,1.66,0.95,0.45
865.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
866.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
866.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
866.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
866.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
867.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
867.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
867.500,0.95,0.83,0.25,0.04,1.66,0.95,0.45
867.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
868.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
868.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
868.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
868.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
869.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
869.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
869.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
869.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
870.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
870.250,0.95,0.83,0.25,0.04,1.66,0.95,0.45
870.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
870.750,0.95,0.83,0.25,0.04,1.66,0.95,0.45
871.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
871.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
871.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
871.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
872.000,0.95,0.83,0.25,0.04,1.47,0.81,0.39
872.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
872.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
872.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
873.000,0.95,0.83,0.25,0.04,1.66,0.95,0.45
873.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
873.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
873.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
874.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
874.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
874.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
874.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
875.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
875.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
875.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
875.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
876.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
876.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
876.500,0.95,0.83,0.25,0.04,1.53,0.86,0.41
876.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
877.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
877.250,0.95,0.83,0.25,0.04,1.59,0.91,0.43
877.500,0.95,0.83,0.25,0.04,1.59,0.91,0.43
877.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
878.000,0.95,0.83,0.25,0.04,1.59,0.91,0.43
878.250,0.94,0.83,0.25,0.04,1.59,0.91,0.43
878.500,0.94,0.83,0.25,0.04,1.53,0.86,0.41
878.750,0.95,0.83,0.25,0.04,1.59,0.91,0.43
879.000,0.94,0.83,0.25,0.04,1.59,0.91,0.43
879.250,0.94,0.83,0.25,0.04,1.59,0.91,0.43
879.500,0.94,0.83,0.25,0.04,1.53,0.86,0.41
879.750,0.95,0.83,0.24,0.04,1.59,0.91,0.43
880.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
880.250,0.94,0.83,0.24,0.04,1.59,0.91,0.43
880.500,0.94,0.83,0.24,0.04,1.53,0.86,0.41
880.750,0.94,0.83,0.24,0.04,1.53,0.86,0.41
881.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
881.250,0.94,0.83,0.24,0.04,1.53,0.86,0.41
881.500,0.94,0.83,0.24,0.04,1.53,0.86,0.41
881.750,0.94,0.83,0.24,0.04,1.53,0.86,0.41
882.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
882.250,0.94,0.83,0.24,0.04,1.53,0.86,0.41
882.500,0.94,0.83,0.24,0.04,1.53,0.86,0.41
882.750,0.94,0.83,0.24,0.04,1.59,0.91,0.43
883.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
883.250,0.94,0.83,0.24,0.04,1.53,0.86,0.41
883.500,0.94,0.83,0.24,0.04,1.53,0.86,0.41
883.750,0.94,0.83,0.24,0.04,1.53,0.86,0.41
884.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
884.250,0.94,0.83,0.24,0.04,1.53,0.86,0.41
884.500,0.94,0.82,0.24,0.04,1.47,0.81,0.39
884.750,0.94,0.83,0.24,0.04,1.53,0.86,0.41
885.000,0.94,0.83,0.24,0.04,1.53,0.86,0.41
885.250,0.94,0.82,0.24,0.04,1.53,0.86,0.41
885.500,0.94,0.82,0.24,0.04,1.53,0.86,0.41
885.750,0.94,0.83,0.24,0.04,1.47,0.81,0.39
886.000,0.94,0.83,0.24,0.04,1.41,0.77,0.37
886.250,0.94,0.83,0.24,0.04,1.53,0.86,0.41
886.500,0.94,0.83,0.24,0.04,1.47,0.81,0.39
886.750,0.94,0.83,0.24,0.04,1.47,0.81,0.39
887.000,0.94,0.83,0.24,0.04,1.47,0.81,0.39
887.250,0.94,0.82,0.24,0.04,1.47,0.81,0.39
887.500,0.94,0.83,0.24,0.04,1.47,0.81,0.39
887.750,0.94,0.82,0.24,0.04,1.47,0.81,0.39
888.000,0.94,0.83,0.24,0.04,1.47,0.81,0.39
888.250,0.94,0.82,0.24,0.04,1.59,0.91,0.43
888.500,0.94,0.82,0.24,0.04,1.47,0.81,0.39
888.750,0.94,0.82,0.24,0.04,1.47,0.81,0.39
889.000,0.94,0.83,0.24,0.04,1.47,0.81,0.39
889.250,0.94,0.83,0.24,0.04,1.41,0.77,0.37
889.500,0.94,0.83,0.24,0.04,1.47,0.81,0.39
889.750,0.94,0.83,0.24,0.04,1.47,0.81,0.39
890.000,0.94,0.82,0.24,0.04,1.53,0.86,0.41
890.250,0.94,0.82,0.24,0.04,1.35,0.73,0.35
890.500,0.94,0.82,0.24,0.04,1.47,0.81,0.39
890.750,0.94,0.82,0.24,0.04,1.47,0.81,0.39
891.000,0.94,0.82,0.24,0.04,1.47,0.81,0.39
891.250,0.94,0.83,0.24,0.04,1.47,0.81,0.39
891.500,0.94,0.82,0.24,0.04,1.47,0.81,0.39
891.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
892.000,0.94,0.82,0.24,0.04,1.47,0.81,0.39
892.250,0.94,0.82,0.23,0.04,1.53,0.86,0.41
892.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
892.750,0.94,0.83,0.23,0.04,1.47,0.81,0.39
893.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
893.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
893.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
893.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
894.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
894.250,0.94,0.82,0.23,0.04,1.23,0.64,0.32
894.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
894.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
895.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
895.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
895.500,0.94,0.82,0.23,0.04,1.41,0.77,0.37
895.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
896.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
896.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
896.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
896.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
897.000,0.94,0.83,0.23,0.04,1.47,0.81,0.39
897.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
897.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
897.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
898.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
898.250,0.94,0.82,0.23,0.04,1.35,0.73,0.35
898.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
898.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
899.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
899.250,0.94,0.82,0.23,0.04,1.41,0.77,0.37
899.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
899.750,0.94,0.83,0.23,0.04,1.41,0.77,0.37
900.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
900.250,0.94,0.83,0.23,0.04,1.41,0.77,0.37
900.500,0.94,0.82,0.23,0.04,1.41,0.77,0.37
900.750,0.94,0.82,0.23,0.04,1.41,0.77,0.37
901.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
901.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
901.500,0.94,0.82,0.23,0.04,1.41,0.77,0.37
901.750,0.94,0.82,0.23,0.04,1.41,0.77,0.37
902.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
902.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
902.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
902.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
903.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
903.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
903.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
903.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
904.000,0.94,0.82,0.23,0.04,1.41,0.77,0.37
904.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
904.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
904.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
905.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
905.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
905.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
905.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
906.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
906.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
906.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
906.750,0.94,0.83,0.23,0.04,1.47,0.81,0.39
907.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
907.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
907.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
907.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
908.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
908.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
908.500,0.94,0.82,0.23,0.04,1.35,0.73,0.35
908.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
909.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
909.250,0.94,0.82,0.23,0.04,1.53,0.86,0.41
909.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
909.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
910.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
910.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
910.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
910.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
911.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
911.250,0.94,0.82,0.23,0.04,1.72,1.00,0.46
911.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
911.750,0.94,0.82,0.23,0.04,1.53,0.86,0.41
912.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
912.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
912.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
912.750,0.94,0.82,0.23,0.04,1.53,0.86,0.41
913.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
913.250,0.94,0.82,0.23,0.04,1.53,0.86,0.41
913.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
913.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
914.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
914.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
914.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
914.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
915.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
915.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
915.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
915.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
916.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
916.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
916.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
916.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
917.000,0.94,0.82,0.23,0.04,1.41,0.77,0.37
917.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
917.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
917.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
918.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
918.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
918.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
918.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
919.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
919.250,0.94,0.82,0.23,0.04,1.41,0.77,0.37
919.500,0.94,0.82,0.23,0.04,1.47,0.81,0.39
919.750,0.94,0.82,0.23,0.04,1.47,0.81,0.39
920.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
920.250,0.94,0.82,0.23,0.04,1.47,0.81,0.39
920.500,0.94,0.82,0.23,0.04,1.41,0.77,0.37
920.750,0.94,0.82,0.23,0.04,1.41,0.77,0.37
921.000,0.94,0.82,0.23,0.04,1.47,0.81,0.39
921.250,0.94,0.82,0.23,0.04,1.41,0.77,0.37
921.500,0.94,0.82,0.23,0.04,1.41,0.77,0.37
921.750,0.94,0.82,0.23,0.04,1.41,0.77,0.37
922.000,0.94,0.82,0.23,0.04,1.41,0.77,0.37
922.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
922.500,0.94,0.82,0.22,0.04,1.41,0.77,0.37
922.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
923.000,0.94,0.82,0.22,0.04,1.47,0.81,0.39
923.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
923.500,0.94,0.82,0.22,0.04,1.35,0.73,0.35
923.750,0.94,0.82,0.22,0.04,1.47,0.81,0.39
924.000,0.94,0.82,0.22,0.04,1.41,0.77,0.37
924.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
924.500,0.94,0.82,0.22,0.04,1.41,0.77,0.37
924.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
925.000,0.94,0.82,0.22,0.04,1.41,0.77,0.37
925.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
925.500,0.94,0.82,0.22,0.04,1.41,0.77,0.37
925.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
926.000,0.94,0.82,0.22,0.04,1.41,0.77,0.37
926.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
926.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
926.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
927.000,0.94,0.82,0.22,0.04,1.41,0.77,0.37
927.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
927.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
927.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
928.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
928.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
928.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
928.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
929.000,0.93,0.82,0.22,0.04,1.66,0.95,0.45
929.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
929.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
929.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
930.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
930.250,0.94,0.82,0.22,0.04,1.41,0.77,0.37
930.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
930.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
931.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
931.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
931.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
931.750,0.94,0.82,0.22,0.04,1.41,0.77,0.37
932.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
932.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
932.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
932.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
933.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
933.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
933.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
933.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
934.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
934.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
934.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
934.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
935.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
935.250,0.93,0.82,0.22,0.04,1.53,0.86,0.41
935.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
935.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
936.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
936.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
936.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
936.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
937.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
937.250,0.93,0.82,0.22,0.04,1.41,0.77,0.37
937.500,0.93,0.82,0.22,0.04,1.41,0.77,0.37
937.750,0.93,0.82,0.22,0.04,1.41,0.77,0.37
938.000,0.93,0.82,0.22,0.04,1.41,0.77,0.37
938.250,0.93,0.82,0.22,0.04,1.35,0.73,0.35
